IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy= 0.04, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 128.20, L= 519.03, L_straight= 510.73, slack=  8.30, T_bat= 17.97, Fy= 0.01, desired=  0.43, ret=  0.44, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 128.30, L= 519.07, L_straight= 510.76, slack=  8.31, T_bat= 2.28, Fy= 0.03, desired=  0.42, ret=  0.44, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 128.40, L= 519.11, L_straight= 510.79, slack=  8.32, T_bat= 17.98, Fy= 0.01, desired=  0.42, ret=  0.44, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 128.50, L= 519.16, L_straight= 510.83, slack=  8.33, T_bat= 2.27, Fy= 0.03, desired=  0.42, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 128.60, L= 519.20, L_straight= 510.86, slack=  8.34, T_bat= 17.99, Fy= 0.01, desired=  0.42, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 128.70, L= 519.24, L_straight= 510.89, slack=  8.35, T_bat= 2.27, Fy= 0.03, desired=  0.42, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 128.80, L= 519.29, L_straight= 510.92, slack=  8.36, T_bat= 17.99, Fy= 0.01, desired=  0.42, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 128.90, L= 519.33, L_straight= 510.96, slack=  8.37, T_bat= 2.27, Fy= 0.03, desired=  0.42, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.00, L= 519.37, L_straight= 510.99, slack=  8.38, T_bat= 18.00, Fy= 0.01, desired=  0.42, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.10, L= 519.41, L_straight= 511.02, slack=  8.39, T_bat= 2.26, Fy= 0.03, desired=  0.41, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.20, L= 519.46, L_straight= 511.05, slack=  8.40, T_bat= 18.01, Fy= 0.01, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.30, L= 519.50, L_straight= 511.09, slack=  8.41, T_bat= 2.26, Fy= 0.03, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.40, L= 519.54, L_straight= 511.12, slack=  8.42, T_bat= 18.01, Fy= 0.01, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.50, L= 519.58, L_straight= 511.15, slack=  8.43, T_bat= 2.26, Fy= 0.03, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.60, L= 519.63, L_straight= 511.18, slack=  8.44, T_bat= 18.02, Fy= 0.01, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.70, L= 519.67, L_straight= 511.22, slack=  8.45, T_bat= 2.25, Fy= 0.03, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.80, L= 519.71, L_straight= 511.25, slack=  8.46, T_bat= 18.03, Fy= 0.01, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 129.90, L= 519.75, L_straight= 511.28, slack=  8.47, T_bat= 2.25, Fy= 0.03, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.00, L= 519.79, L_straight= 511.31, slack=  8.48, T_bat= 18.03, Fy= 0.01, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.10, L= 519.84, L_straight= 511.35, slack=  8.49, T_bat= 2.25, Fy= 0.03, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.20, L= 519.88, L_straight= 511.38, slack=  8.50, T_bat= 18.04, Fy= 0.01, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.30, L= 519.92, L_straight= 511.41, slack=  8.51, T_bat= 2.24, Fy= 0.03, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.40, L= 519.96, L_straight= 511.44, slack=  8.51, T_bat= 18.05, Fy= 0.01, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.50, L= 520.00, L_straight= 511.48, slack=  8.52, T_bat= 2.24, Fy= 0.03, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.60, L= 520.04, L_straight= 511.51, slack=  8.53, T_bat= 18.05, Fy= 0.01, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.70, L= 520.08, L_straight= 511.54, slack=  8.54, T_bat= 2.24, Fy= 0.02, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.80, L= 520.12, L_straight= 511.57, slack=  8.55, T_bat= 18.06, Fy= 0.01, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 130.90, L= 520.16, L_straight= 511.61, slack=  8.56, T_bat= 2.23, Fy= 0.02, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.00, L= 520.20, L_straight= 511.64, slack=  8.56, T_bat= 18.06, Fy= 0.01, desired=  0.40, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.10, L= 520.24, L_straight= 511.67, slack=  8.57, T_bat= 2.23, Fy= 0.02, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.20, L= 520.28, L_straight= 511.71, slack=  8.58, T_bat= 18.07, Fy= 0.01, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.30, L= 520.33, L_straight= 511.74, slack=  8.59, T_bat= 2.23, Fy= 0.02, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.40, L= 520.37, L_straight= 511.77, slack=  8.59, T_bat= 18.08, Fy= 0.01, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.50, L= 520.41, L_straight= 511.80, slack=  8.60, T_bat= 2.23, Fy= 0.02, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.60, L= 520.45, L_straight= 511.84, slack=  8.61, T_bat= 18.08, Fy= 0.01, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.70, L= 520.49, L_straight= 511.87, slack=  8.62, T_bat= 2.22, Fy= 0.02, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.80, L= 520.53, L_straight= 511.90, slack=  8.62, T_bat= 18.09, Fy= 0.01, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 131.90, L= 520.56, L_straight= 511.93, slack=  8.63, T_bat= 2.22, Fy= 0.02, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.00, L= 520.60, L_straight= 511.97, slack=  8.64, T_bat= 18.10, Fy= 0.01, desired=  0.39, ret=  0.40, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.10, L= 520.64, L_straight= 512.00, slack=  8.65, T_bat= 2.22, Fy= 0.02, desired=  0.39, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.20, L= 520.68, L_straight= 512.03, slack=  8.65, T_bat= 18.10, Fy= 0.01, desired=  0.39, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.30, L= 520.72, L_straight= 512.06, slack=  8.66, T_bat= 2.21, Fy= 0.02, desired=  0.39, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.40, L= 520.76, L_straight= 512.10, slack=  8.67, T_bat= 18.11, Fy= 0.01, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.50, L= 520.80, L_straight= 512.13, slack=  8.67, T_bat= 2.21, Fy= 0.02, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.60, L= 520.84, L_straight= 512.16, slack=  8.68, T_bat= 18.11, Fy= 0.01, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.70, L= 520.88, L_straight= 512.19, slack=  8.69, T_bat= 2.21, Fy= 0.02, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.80, L= 520.92, L_straight= 512.23, slack=  8.69, T_bat= 18.12, Fy= 0.01, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 132.90, L= 520.96, L_straight= 512.26, slack=  8.70, T_bat= 2.20, Fy= 0.02, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.00, L= 521.00, L_straight= 512.29, slack=  8.70, T_bat= 18.13, Fy= 0.01, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.10, L= 521.03, L_straight= 512.32, slack=  8.71, T_bat= 2.20, Fy= 0.02, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.20, L= 521.07, L_straight= 512.36, slack=  8.72, T_bat= 18.13, Fy= 0.01, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.30, L= 521.11, L_straight= 512.39, slack=  8.72, T_bat= 2.20, Fy= 0.02, desired=  0.38, ret=  0.39, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.40, L= 521.15, L_straight= 512.42, slack=  8.73, T_bat= 18.14, Fy= 0.01, desired=  0.38, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.50, L= 521.19, L_straight= 512.45, slack=  8.73, T_bat= 2.19, Fy= 0.02, desired=  0.38, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.60, L= 521.23, L_straight= 512.49, slack=  8.74, T_bat= 18.14, Fy= 0.01, desired=  0.38, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.70, L= 521.27, L_straight= 512.52, slack=  8.75, T_bat= 2.19, Fy= 0.02, desired=  0.38, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.80, L= 521.30, L_straight= 512.55, slack=  8.75, T_bat= 18.15, Fy= 0.01, desired=  0.38, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 133.90, L= 521.34, L_straight= 512.58, slack=  8.76, T_bat= 2.19, Fy= 0.02, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.00, L= 521.38, L_straight= 512.62, slack=  8.76, T_bat= 18.16, Fy= 0.01, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.10, L= 521.42, L_straight= 512.65, slack=  8.77, T_bat= 2.19, Fy= 0.02, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.20, L= 521.46, L_straight= 512.68, slack=  8.77, T_bat= 18.16, Fy= 0.01, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.30, L= 521.49, L_straight= 512.71, slack=  8.78, T_bat= 2.18, Fy= 0.02, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.40, L= 521.53, L_straight= 512.75, slack=  8.78, T_bat= 18.17, Fy= 0.01, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.50, L= 521.57, L_straight= 512.78, slack=  8.79, T_bat= 2.18, Fy= 0.02, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.60, L= 521.61, L_straight= 512.81, slack=  8.80, T_bat= 18.17, Fy= 0.01, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.70, L= 521.64, L_straight= 512.84, slack=  8.80, T_bat= 2.18, Fy= 0.02, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.80, L= 521.68, L_straight= 512.88, slack=  8.81, T_bat= 18.18, Fy= 0.01, desired=  0.37, ret=  0.38, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 134.90, L= 521.72, L_straight= 512.91, slack=  8.81, T_bat= 2.17, Fy= 0.02, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.00, L= 521.76, L_straight= 512.94, slack=  8.82, T_bat= 18.19, Fy= 0.01, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.10, L= 521.79, L_straight= 512.97, slack=  8.82, T_bat= 2.17, Fy= 0.02, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.20, L= 521.83, L_straight= 513.01, slack=  8.83, T_bat= 18.19, Fy= 0.01, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.30, L= 521.87, L_straight= 513.04, slack=  8.83, T_bat= 2.17, Fy= 0.02, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.40, L= 521.91, L_straight= 513.07, slack=  8.83, T_bat= 18.20, Fy= 0.01, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.50, L= 521.94, L_straight= 513.10, slack=  8.84, T_bat= 2.16, Fy= 0.02, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.60, L= 521.98, L_straight= 513.14, slack=  8.84, T_bat= 18.20, Fy= 0.01, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.70, L= 522.02, L_straight= 513.17, slack=  8.85, T_bat= 2.16, Fy= 0.02, desired=  0.37, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.80, L= 522.06, L_straight= 513.20, slack=  8.85, T_bat= 18.21, Fy= 0.01, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 135.90, L= 522.09, L_straight= 513.23, slack=  8.86, T_bat= 2.16, Fy= 0.02, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.00, L= 522.13, L_straight= 513.27, slack=  8.86, T_bat= 18.22, Fy= 0.01, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.10, L= 522.17, L_straight= 513.30, slack=  8.87, T_bat= 2.16, Fy= 0.02, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.20, L= 522.20, L_straight= 513.33, slack=  8.87, T_bat= 18.22, Fy= 0.01, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.30, L= 522.24, L_straight= 513.37, slack=  8.87, T_bat= 2.15, Fy= 0.02, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.40, L= 522.28, L_straight= 513.40, slack=  8.88, T_bat= 18.23, Fy= 0.01, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.50, L= 522.31, L_straight= 513.43, slack=  8.88, T_bat= 2.15, Fy= 0.02, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.60, L= 522.35, L_straight= 513.46, slack=  8.89, T_bat= 18.23, Fy= 0.01, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.70, L= 522.39, L_straight= 513.50, slack=  8.89, T_bat= 2.15, Fy= 0.02, desired=  0.36, ret=  0.37, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.80, L= 522.42, L_straight= 513.53, slack=  8.90, T_bat= 18.24, Fy= 0.01, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 136.90, L= 522.46, L_straight= 513.56, slack=  8.90, T_bat= 2.14, Fy= 0.02, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.00, L= 522.50, L_straight= 513.59, slack=  8.90, T_bat= 18.25, Fy= 0.01, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.10, L= 522.53, L_straight= 513.63, slack=  8.91, T_bat= 2.14, Fy= 0.02, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.20, L= 522.57, L_straight= 513.66, slack=  8.91, T_bat= 18.25, Fy= 0.01, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.30, L= 522.60, L_straight= 513.69, slack=  8.91, T_bat= 2.14, Fy= 0.02, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.40, L= 522.64, L_straight= 513.72, slack=  8.92, T_bat= 18.26, Fy= 0.01, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.50, L= 522.68, L_straight= 513.76, slack=  8.92, T_bat= 2.13, Fy= 0.02, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.60, L= 522.71, L_straight= 513.79, slack=  8.93, T_bat= 18.26, Fy= 0.01, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.70, L= 522.75, L_straight= 513.82, slack=  8.93, T_bat= 2.13, Fy= 0.02, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.80, L= 522.79, L_straight= 513.85, slack=  8.93, T_bat= 18.27, Fy= 0.01, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 137.90, L= 522.82, L_straight= 513.89, slack=  8.94, T_bat= 2.13, Fy= 0.02, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.00, L= 522.86, L_straight= 513.92, slack=  8.94, T_bat= 18.27, Fy= 0.01, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.10, L= 522.89, L_straight= 513.95, slack=  8.94, T_bat= 2.13, Fy= 0.02, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.20, L= 522.93, L_straight= 513.98, slack=  8.95, T_bat= 18.28, Fy= 0.01, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.30, L= 522.97, L_straight= 514.02, slack=  8.95, T_bat= 2.12, Fy= 0.02, desired=  0.36, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.40, L= 523.00, L_straight= 514.05, slack=  8.95, T_bat= 18.29, Fy= 0.01, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.50, L= 523.04, L_straight= 514.08, slack=  8.96, T_bat= 2.12, Fy= 0.02, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.60, L= 523.07, L_straight= 514.11, slack=  8.96, T_bat= 18.29, Fy= 0.01, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.70, L= 523.11, L_straight= 514.15, slack=  8.96, T_bat= 2.12, Fy= 0.02, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.80, L= 523.14, L_straight= 514.18, slack=  8.97, T_bat= 18.30, Fy= 0.01, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 138.90, L= 523.18, L_straight= 514.21, slack=  8.97, T_bat= 2.11, Fy= 0.02, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.00, L= 523.22, L_straight= 514.24, slack=  8.97, T_bat= 18.30, Fy= 0.01, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.10, L= 523.25, L_straight= 514.28, slack=  8.98, T_bat= 2.11, Fy= 0.02, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.20, L= 523.29, L_straight= 514.31, slack=  8.98, T_bat= 18.31, Fy= 0.01, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.30, L= 523.32, L_straight= 514.34, slack=  8.98, T_bat= 2.11, Fy= 0.02, desired=  0.35, ret=  0.36, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.40, L= 523.36, L_straight= 514.37, slack=  8.99, T_bat= 18.31, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.50, L= 523.39, L_straight= 514.40, slack=  8.99, T_bat= 2.10, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.60, L= 523.43, L_straight= 514.44, slack=  8.99, T_bat= 18.32, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.70, L= 523.46, L_straight= 514.47, slack=  8.99, T_bat= 2.10, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.80, L= 523.50, L_straight= 514.50, slack=  9.00, T_bat= 18.33, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 139.90, L= 523.54, L_straight= 514.53, slack=  9.00, T_bat= 2.10, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.00, L= 523.57, L_straight= 514.57, slack=  9.00, T_bat= 18.33, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.10, L= 523.61, L_straight= 514.60, slack=  9.01, T_bat= 2.10, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.20, L= 523.64, L_straight= 514.63, slack=  9.01, T_bat= 18.34, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.30, L= 523.68, L_straight= 514.66, slack=  9.01, T_bat= 2.09, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.40, L= 523.71, L_straight= 514.70, slack=  9.01, T_bat= 18.34, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.50, L= 523.75, L_straight= 514.73, slack=  9.02, T_bat= 2.09, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.60, L= 523.78, L_straight= 514.76, slack=  9.02, T_bat= 18.35, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.70, L= 523.82, L_straight= 514.79, slack=  9.02, T_bat= 2.09, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.80, L= 523.85, L_straight= 514.83, slack=  9.02, T_bat= 18.36, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 140.90, L= 523.89, L_straight= 514.86, slack=  9.03, T_bat= 2.08, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.00, L= 523.92, L_straight= 514.89, slack=  9.03, T_bat= 18.36, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.10, L= 523.96, L_straight= 514.92, slack=  9.03, T_bat= 2.08, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.20, L= 523.99, L_straight= 514.96, slack=  9.03, T_bat= 18.37, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.30, L= 524.03, L_straight= 514.99, slack=  9.04, T_bat= 2.08, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.40, L= 524.06, L_straight= 515.02, slack=  9.04, T_bat= 18.37, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.50, L= 524.10, L_straight= 515.05, slack=  9.04, T_bat= 2.07, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.60, L= 524.13, L_straight= 515.09, slack=  9.04, T_bat= 18.38, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.70, L= 524.17, L_straight= 515.12, slack=  9.05, T_bat= 2.07, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.80, L= 524.20, L_straight= 515.15, slack=  9.05, T_bat= 18.38, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 141.90, L= 524.24, L_straight= 515.18, slack=  9.05, T_bat= 2.07, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 142.00, L= 524.27, L_straight= 515.22, slack=  9.05, T_bat= 18.39, Fy= 0.01, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 142.10, L= 524.31, L_straight= 515.25, slack=  9.06, T_bat= 2.07, Fy= 0.02, desired=  0.35, ret=  0.35, exp=PILOT_DESC_ADD_SLACK_ACC
