IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 155.90, L= 506.58, L_straight= 500.17, slack=  6.41, T_bat= 5.87, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.93, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.00, L= 506.48, L_straight= 500.20, slack=  6.29, T_bat= 5.84, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.94, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.10, L= 506.39, L_straight= 500.23, slack=  6.16, T_bat= 5.94, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.94, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.20, L= 506.30, L_straight= 500.25, slack=  6.04, T_bat= 5.98, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.95, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.30, L= 506.20, L_straight= 500.28, slack=  5.92, T_bat= 5.98, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.95, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.40, L= 506.11, L_straight= 500.31, slack=  5.80, T_bat= 5.97, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.96, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.50, L= 506.01, L_straight= 500.34, slack=  5.67, T_bat= 6.00, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.96, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.60, L= 505.91, L_straight= 500.37, slack=  5.55, T_bat= 6.02, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.97, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.70, L= 505.82, L_straight= 500.39, slack=  5.42, T_bat= 5.96, T_rov= 0.50, F_drag_cable=(-5.24,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.97, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.80, L= 505.72, L_straight= 500.42, slack=  5.30, T_bat= 6.01, T_rov= 0.50, F_drag_cable=(-5.23,  5.02), Fy_cmd=  0.00, desired= -1.00, ret= -0.97, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 156.90, L= 505.62, L_straight= 500.45, slack=  5.17, T_bat= 6.06, T_rov= 0.50, F_drag_cable=(-5.23,  5.01), Fy_cmd=  0.00, desired= -1.00, ret= -0.98, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.00, L= 505.52, L_straight= 500.48, slack=  5.05, T_bat= 6.06, T_rov= 0.50, F_drag_cable=(-5.23,  5.01), Fy_cmd=  0.00, desired= -1.00, ret= -0.98, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.10, L= 505.43, L_straight= 500.51, slack=  4.92, T_bat= 6.03, T_rov= 0.50, F_drag_cable=(-5.23,  5.01), Fy_cmd=  0.00, desired= -1.00, ret= -0.98, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.20, L= 505.33, L_straight= 500.54, slack=  4.79, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.23,  5.01), Fy_cmd=  0.00, desired= -1.00, ret= -0.98, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.30, L= 505.23, L_straight= 500.56, slack=  4.67, T_bat= 6.44, T_rov= 0.50, F_drag_cable=(-5.23,  5.01), Fy_cmd=  0.00, desired= -0.96, ret= -0.98, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.40, L= 505.13, L_straight= 500.59, slack=  4.54, T_bat= 5.72, T_rov= 0.50, F_drag_cable=(-5.23,  5.01), Fy_cmd=  0.00, desired= -0.91, ret= -0.97, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.50, L= 505.04, L_straight= 500.62, slack=  4.41, T_bat= 6.42, T_rov= 0.50, F_drag_cable=(-5.23,  5.01), Fy_cmd=  0.00, desired= -0.86, ret= -0.96, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.60, L= 504.94, L_straight= 500.65, slack=  4.29, T_bat= 5.67, T_rov= 0.50, F_drag_cable=(-5.23,  5.01), Fy_cmd=  0.00, desired= -0.81, ret= -0.95, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.70, L= 504.84, L_straight= 500.68, slack=  4.17, T_bat= 6.57, T_rov= 0.50, F_drag_cable=(-5.22,  5.01), Fy_cmd=  0.00, desired= -0.76, ret= -0.93, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.80, L= 504.75, L_straight= 500.71, slack=  4.05, T_bat= 5.71, T_rov= 0.50, F_drag_cable=(-5.22,  5.01), Fy_cmd=  0.00, desired= -0.72, ret= -0.91, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 157.90, L= 504.66, L_straight= 500.73, slack=  3.93, T_bat= 6.47, T_rov= 0.50, F_drag_cable=(-5.22,  5.00), Fy_cmd=  0.00, desired= -0.67, ret= -0.88, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.00, L= 504.57, L_straight= 500.76, slack=  3.81, T_bat= 5.69, T_rov= 0.50, F_drag_cable=(-5.22,  5.00), Fy_cmd=  0.00, desired= -0.62, ret= -0.86, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.10, L= 504.49, L_straight= 500.79, slack=  3.70, T_bat= 6.57, T_rov= 0.50, F_drag_cable=(-5.22,  5.00), Fy_cmd=  0.00, desired= -0.58, ret= -0.83, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.20, L= 504.40, L_straight= 500.82, slack=  3.59, T_bat= 5.72, T_rov= 0.50, F_drag_cable=(-5.22,  5.00), Fy_cmd=  0.00, desired= -0.53, ret= -0.80, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.30, L= 504.32, L_straight= 500.85, slack=  3.48, T_bat= 6.61, T_rov= 0.50, F_drag_cable=(-5.22,  5.00), Fy_cmd=  0.00, desired= -0.49, ret= -0.77, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.40, L= 504.25, L_straight= 500.87, slack=  3.37, T_bat= 5.71, T_rov= 0.50, F_drag_cable=(-5.21,  5.00), Fy_cmd=  0.00, desired= -0.45, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.50, L= 504.17, L_straight= 500.90, slack=  3.27, T_bat= 6.64, T_rov= 0.50, F_drag_cable=(-5.21,  5.00), Fy_cmd=  0.00, desired= -0.41, ret= -0.70, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.60, L= 504.10, L_straight= 500.93, slack=  3.17, T_bat= 5.70, T_rov= 0.50, F_drag_cable=(-5.21,  5.00), Fy_cmd=  0.00, desired= -0.37, ret= -0.67, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.70, L= 504.04, L_straight= 500.96, slack=  3.08, T_bat= 6.61, T_rov= 0.50, F_drag_cable=(-5.21,  5.00), Fy_cmd=  0.00, desired= -0.33, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.80, L= 503.97, L_straight= 500.99, slack=  2.98, T_bat= 5.68, T_rov= 0.50, F_drag_cable=(-5.21,  5.00), Fy_cmd=  0.00, desired= -0.29, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 158.90, L= 503.91, L_straight= 501.02, slack=  2.90, T_bat= 6.57, T_rov= 0.50, F_drag_cable=(-5.21,  5.00), Fy_cmd=  0.00, desired= -0.26, ret= -0.57, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 159.00, L= 503.86, L_straight= 501.04, slack=  2.81, T_bat= 5.65, T_rov= 0.50, F_drag_cable=(-5.21,  5.00), Fy_cmd=  0.00, desired= -0.22, ret= -0.53, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 159.10, L= 503.80, L_straight= 501.07, slack=  2.73, T_bat= 6.56, T_rov= 0.50, F_drag_cable=(-5.21,  5.00), Fy_cmd=  0.00, desired= -0.19, ret= -0.50, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 159.20, L= 503.75, L_straight= 501.10, slack=  2.65, T_bat= 5.80, T_rov= 0.50, F_drag_cable=(-5.20,  5.00), Fy_cmd=  0.00, desired= -0.16, ret= -0.46, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 159.30, L= 503.71, L_straight= 501.13, slack=  2.58, T_bat= 6.58, T_rov= 0.50, F_drag_cable=(-5.20,  5.00), Fy_cmd=  0.00, desired= -0.13, ret= -0.43, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 159.40, L= 503.66, L_straight= 501.16, slack=  2.51, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  5.00), Fy_cmd=  0.00, desired=  0.00, ret= -0.39, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 159.50, L= 503.62, L_straight= 501.19, slack=  2.44, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.35, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 159.60, L= 503.59, L_straight= 501.21, slack=  2.38, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.31, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 159.70, L= 503.56, L_straight= 501.24, slack=  2.32, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.28, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 159.80, L= 503.53, L_straight= 501.27, slack=  2.26, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.25, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 159.90, L= 503.50, L_straight= 501.30, slack=  2.21, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.23, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 160.00, L= 503.48, L_straight= 501.33, slack=  2.15, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.21, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 160.10, L= 503.46, L_straight= 501.36, slack=  2.11, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.19, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 160.20, L= 503.44, L_straight= 501.38, slack=  2.06, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.17, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 160.30, L= 503.43, L_straight= 501.41, slack=  2.01, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.15, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 160.40, L= 503.41, L_straight= 501.44, slack=  1.97, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.14, exp=PILOT_ASC_HOLD_ACC
[SCEN] t=160.50 scen=Fx crit=(e1>10:0) T_bat=5.831819202610608 y=-497.80 x=60.55 L=503.40
IC_L_7: t= 160.50, L= 503.40, L_straight= 501.47, slack=  1.93, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.12, exp=PILOT_ASC_HOLD_ACC
[SCEN] t=160.60 scen=Fx crit=(e1>5:-5) T_bat=5.831819202610608 y=-497.82 x=60.58 L=503.38
IC_L_7: t= 160.60, L= 503.38, L_straight= 501.50, slack=  1.89, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-5.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.11, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 160.70, L= 503.37, L_straight= 501.52, slack=  1.85, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-4.55,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.10, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 160.80, L= 503.36, L_straight= 501.55, slack=  1.81, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-3.45,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.09, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 160.90, L= 503.36, L_straight= 501.58, slack=  1.78, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-2.60,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.08, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.00, L= 503.35, L_straight= 501.61, slack=  1.74, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-1.93,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.07, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.10, L= 503.34, L_straight= 501.63, slack=  1.71, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-1.41,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.06, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.20, L= 503.33, L_straight= 501.66, slack=  1.67, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-1.00,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.06, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.30, L= 503.33, L_straight= 501.69, slack=  1.64, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-0.68,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.05, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.40, L= 503.32, L_straight= 501.71, slack=  1.61, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-0.43,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.05, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.50, L= 503.32, L_straight= 501.74, slack=  1.58, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-0.25,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.04, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.60, L= 503.31, L_straight= 501.76, slack=  1.55, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-0.12,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.04, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.70, L= 503.31, L_straight= 501.79, slack=  1.52, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-0.04,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.03, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.80, L= 503.31, L_straight= 501.81, slack=  1.49, T_bat= 5.83, T_rov= 0.50, F_drag_cable=(-0.00,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.03, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 161.90, L= 503.30, L_straight= 501.84, slack=  1.46, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.01,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.03, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.00, L= 503.30, L_straight= 501.86, slack=  1.44, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.07,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.03, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.10, L= 503.30, L_straight= 501.89, slack=  1.41, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.16,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.02, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.20, L= 503.30, L_straight= 501.91, slack=  1.38, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.30,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.02, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.30, L= 503.29, L_straight= 501.94, slack=  1.36, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.47,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.02, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.40, L= 503.29, L_straight= 501.96, slack=  1.33, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.68,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.02, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.50, L= 503.29, L_straight= 501.99, slack=  1.30, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.91,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.60, L= 503.29, L_straight= 502.01, slack=  1.28, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 1.16,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.70, L= 503.29, L_straight= 502.03, slack=  1.25, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 1.42,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.80, L= 503.29, L_straight= 502.06, slack=  1.23, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 1.69,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 162.90, L= 503.29, L_straight= 502.08, slack=  1.21, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 1.96,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.00, L= 503.28, L_straight= 502.10, slack=  1.18, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 2.23,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.10, L= 503.28, L_straight= 502.13, slack=  1.16, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 2.50,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.20, L= 503.28, L_straight= 502.15, slack=  1.13, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 2.75,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.30, L= 503.28, L_straight= 502.17, slack=  1.11, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 2.99,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.40, L= 503.28, L_straight= 502.19, slack=  1.09, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 3.22,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.50, L= 503.28, L_straight= 502.22, slack=  1.06, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 3.43,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.01, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.60, L= 503.28, L_straight= 502.24, slack=  1.04, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 3.63,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.70, L= 503.28, L_straight= 502.26, slack=  1.02, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 3.80,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.80, L= 503.28, L_straight= 502.28, slack=  1.00, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 3.97,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 163.90, L= 503.28, L_straight= 502.31, slack=  0.97, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.12,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.00, L= 503.28, L_straight= 502.33, slack=  0.95, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.25,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.10, L= 503.28, L_straight= 502.35, slack=  0.93, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.37,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.20, L= 503.28, L_straight= 502.37, slack=  0.90, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.48,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.30, L= 503.28, L_straight= 502.40, slack=  0.88, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.58,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.40, L= 503.28, L_straight= 502.42, slack=  0.86, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.66,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.50, L= 503.28, L_straight= 502.44, slack=  0.84, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.74,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.60, L= 503.28, L_straight= 502.46, slack=  0.82, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.80,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.70, L= 503.28, L_straight= 502.48, slack=  0.79, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.86,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.80, L= 503.28, L_straight= 502.51, slack=  0.77, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.91,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 164.90, L= 503.28, L_straight= 502.53, slack=  0.75, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 4.96,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.00, L= 503.28, L_straight= 502.55, slack=  0.73, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 5.00,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.10, L= 503.28, L_straight= 502.57, slack=  0.70, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 5.04,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.20, L= 503.28, L_straight= 502.59, slack=  0.68, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 5.07,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.30, L= 503.28, L_straight= 502.62, slack=  0.66, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 5.09,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.40, L= 503.28, L_straight= 502.64, slack=  0.64, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 5.12,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
[SCEN] t=165.50 scen=Fx crit=(e1>15:5) T_bat=5.831819202610608 y=-499.07 x=60.01 L=503.28
IC_L_7: t= 165.50, L= 503.28, L_straight= 502.66, slack=  0.62, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 5.14,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.60, L= 503.28, L_straight= 502.68, slack=  0.59, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 5.15,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.70, L= 503.28, L_straight= 502.71, slack=  0.57, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 3.92,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.80, L= 503.28, L_straight= 502.73, slack=  0.55, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 2.97,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 165.90, L= 503.28, L_straight= 502.75, slack=  0.52, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 2.23,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 166.00, L= 503.28, L_straight= 502.77, slack=  0.50, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 1.65,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 166.10, L= 503.28, L_straight= 502.80, slack=  0.48, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 1.20,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 166.20, L= 503.28, L_straight= 502.82, slack=  0.45, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.84,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 166.30, L= 503.28, L_straight= 502.85, slack=  0.43, T_bat= 5.83, T_rov= 0.50, F_drag_cable=( 0.55,  4.99), Fy_cmd=  0.00, desired=  0.00, ret= -0.00, exp=PILOT_ASC_HOLD_ACC
