[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, L= 110.00, est_dT_dL=   0.00, y_rov=-100.00, vy_rov= -0.01, T=0.81, prev_cmd=  0.00, ret1= -0.02, ret= -0.02, dL_dt=  0.00, dt=  0.10, Gamma=  0.50, desired= -0.20, exp=REG_SIGN_ACC
AUTO_L_6: t=58.90, L= 61.96, est_dT_dL=  -0.01, y_rov=-61.59, vy_rov=  0.88, T=10.23, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 249.51, exp=REG_T_ACC
AUTO_L_6: t=59.00, L= 61.88, est_dT_dL=   0.01, y_rov=-61.50, vy_rov=  0.83, T=10.22, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-315.80, exp=REG_T_ACC
AUTO_L_6: t=59.10, L= 61.79, est_dT_dL=   0.01, y_rov=-61.42, vy_rov=  0.88, T=10.23, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-217.59, exp=REG_T_ACC
AUTO_L_6: t=59.20, L= 61.69, est_dT_dL=   0.01, y_rov=-61.32, vy_rov=  0.93, T=10.24, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-196.91, exp=REG_T_ACC
AUTO_L_6: t=59.30, L= 61.59, est_dT_dL=   0.01, y_rov=-61.22, vy_rov=  0.98, T=10.25, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-183.39, exp=REG_T_ACC
AUTO_L_6: t=59.40, L= 61.49, est_dT_dL=   0.01, y_rov=-61.13, vy_rov=  0.98, T=10.25, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-182.34, exp=REG_T_ACC
AUTO_L_6: t=59.50, L= 61.39, est_dT_dL=   0.01, y_rov=-61.03, vy_rov=  0.98, T=10.25, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-189.16, exp=REG_T_ACC
AUTO_L_6: t=59.60, L= 61.29, est_dT_dL=   0.01, y_rov=-60.93, vy_rov=  0.98, T=10.24, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-184.35, exp=REG_T_ACC
AUTO_L_6: t=59.70, L= 61.19, est_dT_dL=   0.01, y_rov=-60.83, vy_rov=  0.98, T=10.24, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-184.32, exp=REG_T_ACC
AUTO_L_6: t=59.80, L= 61.09, est_dT_dL=   0.00, y_rov=-60.73, vy_rov=  0.98, T=10.24, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-1199.62, exp=REG_T_ACC
AUTO_L_6: t=59.90, L= 60.99, est_dT_dL=  -0.01, y_rov=-60.63, vy_rov=  0.98, T=10.24, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 275.77, exp=REG_T_ACC
AUTO_L_6: t=60.00, L= 60.90, est_dT_dL=  -0.01, y_rov=-60.54, vy_rov=  0.93, T=10.23, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 263.86, exp=REG_T_ACC
AUTO_L_6: t=60.10, L= 60.81, est_dT_dL=   0.01, y_rov=-60.45, vy_rov=  0.88, T=10.22, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-286.06, exp=REG_T_ACC
AUTO_L_6: t=60.20, L= 60.71, est_dT_dL=   0.01, y_rov=-60.36, vy_rov=  0.93, T=10.22, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-209.74, exp=REG_T_ACC
AUTO_L_6: t=60.30, L= 60.61, est_dT_dL=   0.01, y_rov=-60.26, vy_rov=  0.98, T=10.23, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-191.09, exp=REG_T_ACC
AUTO_L_6: t=60.40, L= 60.51, est_dT_dL=   0.01, y_rov=-60.16, vy_rov=  0.98, T=10.23, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-183.36, exp=REG_T_ACC
AUTO_L_6: t=60.50, L= 60.41, est_dT_dL=   0.01, y_rov=-60.07, vy_rov=  0.98, T=10.23, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-189.00, exp=REG_T_ACC
AUTO_L_6: t=60.60, L= 60.31, est_dT_dL=   0.01, y_rov=-59.97, vy_rov=  0.98, T=10.23, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-190.44, exp=REG_T_ACC
AUTO_L_6: t=60.70, L= 60.21, est_dT_dL=   0.01, y_rov=-59.87, vy_rov=  0.98, T=10.23, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-191.29, exp=REG_T_ACC
AUTO_L_6: t=60.80, L= 60.11, est_dT_dL=   0.01, y_rov=-59.77, vy_rov=  0.98, T=10.23, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-198.84, exp=REG_T_ACC
AUTO_L_6: t=60.90, L= 60.01, est_dT_dL=   0.01, y_rov=-59.67, vy_rov=  0.98, T=10.23, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-200.62, exp=REG_T_ACC
AUTO_L_6: t=61.00, L= 59.91, est_dT_dL=   0.00, y_rov=-59.57, vy_rov=  0.98, T=10.23, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-952.57, exp=REG_T_ACC
AUTO_L_6: t=61.10, L= 59.81, est_dT_dL=  -0.01, y_rov=-59.48, vy_rov=  0.98, T=10.22, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 325.98, exp=REG_T_ACC
AUTO_L_6: t=61.20, L= 59.72, est_dT_dL=   0.01, y_rov=-59.38, vy_rov=  0.93, T=10.21, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-269.59, exp=REG_T_ACC
AUTO_L_6: t=61.30, L= 59.62, est_dT_dL=   0.01, y_rov=-59.28, vy_rov=  0.98, T=10.22, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-196.74, exp=REG_T_ACC
AUTO_L_6: t=61.40, L= 59.52, est_dT_dL=   0.01, y_rov=-59.19, vy_rov=  0.98, T=10.22, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-196.75, exp=REG_T_ACC
AUTO_L_6: t=61.50, L= 59.42, est_dT_dL=   0.01, y_rov=-59.09, vy_rov=  0.98, T=10.22, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-190.88, exp=REG_T_ACC
AUTO_L_6: t=61.60, L= 59.32, est_dT_dL=   0.01, y_rov=-58.99, vy_rov=  0.98, T=10.22, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-190.73, exp=REG_T_ACC
AUTO_L_6: t=61.70, L= 59.22, est_dT_dL=   0.01, y_rov=-58.89, vy_rov=  0.98, T=10.22, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-191.35, exp=REG_T_ACC
AUTO_L_6: t=61.80, L= 59.12, est_dT_dL=   0.01, y_rov=-58.79, vy_rov=  0.98, T=10.22, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-198.64, exp=REG_T_ACC
AUTO_L_6: t=61.90, L= 59.02, est_dT_dL=   0.01, y_rov=-58.69, vy_rov=  0.98, T=10.21, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-200.38, exp=REG_T_ACC
AUTO_L_6: t=62.00, L= 58.92, est_dT_dL=   0.01, y_rov=-58.60, vy_rov=  0.98, T=10.21, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-201.31, exp=REG_T_ACC
AUTO_L_6: t=62.10, L= 58.82, est_dT_dL=   0.01, y_rov=-58.50, vy_rov=  0.98, T=10.21, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-202.14, exp=REG_T_ACC
AUTO_L_6: t=62.20, L= 58.72, est_dT_dL=   0.00, y_rov=-58.40, vy_rov=  0.98, T=10.21, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-799.71, exp=REG_T_ACC
AUTO_L_6: t=62.30, L= 58.62, est_dT_dL=   0.01, y_rov=-58.30, vy_rov=  0.98, T=10.21, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-236.07, exp=REG_T_ACC
AUTO_L_6: t=62.40, L= 58.52, est_dT_dL=   0.01, y_rov=-58.20, vy_rov=  0.98, T=10.21, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-216.22, exp=REG_T_ACC
AUTO_L_6: t=62.50, L= 58.42, est_dT_dL=   0.01, y_rov=-58.10, vy_rov=  0.98, T=10.21, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-214.55, exp=REG_T_ACC
AUTO_L_6: t=62.60, L= 58.32, est_dT_dL=   0.01, y_rov=-58.01, vy_rov=  0.98, T=10.21, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-215.11, exp=REG_T_ACC
AUTO_L_6: t=62.70, L= 58.22, est_dT_dL=   0.01, y_rov=-57.91, vy_rov=  0.98, T=10.20, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-215.96, exp=REG_T_ACC
AUTO_L_6: t=62.80, L= 58.12, est_dT_dL=   0.01, y_rov=-57.81, vy_rov=  0.98, T=10.20, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-201.91, exp=REG_T_ACC
AUTO_L_6: t=62.90, L= 58.02, est_dT_dL=   0.01, y_rov=-57.71, vy_rov=  0.98, T=10.20, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-207.90, exp=REG_T_ACC
AUTO_L_6: t=63.00, L= 57.92, est_dT_dL=   0.01, y_rov=-57.61, vy_rov=  0.98, T=10.20, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-209.48, exp=REG_T_ACC
